id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,thai_do
10786,380,bản_thân có da dầu nhạy_cảm rất_dễ mụn rất_kén việc lựa_chọn mỹ_phẩm đặc_biệt là sản_phẩm làm sạch sữa rửa mặt cerave_foaming có bảng thành_phần lành tính độ_ph lý_tưởng khả_năng làm sạch rất_hiệu_quả do_đó thử sử_dụng cảm_thấy sản_phẩm trở_thành item không_thể thiếu quy_trình chăm_sóc da thấy đi bác_sĩ khuyên dùng,22/04/2024,15:21,5,422208975,positive
10787,776,em hỗ_trợ trị mụn dùng serum godndoc kiểu mụn ẩn_đổi em tầm tuần da_tiêu hết nhân_mụn í kiểu khô còi nhanh mụn đỏ mau khô thấm nhanh sáng ngủ dậy da căng bóng,24/02/2023,14:28,5,422208913,positive
10788,2335,sử_dụng dễ_dàng rat thoải_mái thư_giãn,2/5/2023,17:21,5,422202253,positive
10789,975,dùng ngày hợp_da cảm_nhận mụn bé lặn mất_tăm không_kích_ứng rửa xong không_hề khô da da là da htd bị nổi mao_mạch rất_nhạy_cảm em không_làm bị kích_ứng,31/08/2022,14:54,5,422204795,positive
10790,2407,đắp khô không_bị rết cảm_giác_ti h_chất thấm trọn da da ẩm_mướt nhẹ căng mịn có_thể skincare bước típ theo,25/02/2023,21:26,4,308500015,positive
10791,1,không_bị dồn bông viền_ép kĩ không_bị bung ra không_quá cứng không_gây ma_sát khó_chịu da mặt có_mặt mặt_sần tẩy trang_mặt skincare thấy dùng mặt nhau,2/11/2024,0:29,5,422222535,positive
10792,202,đóng_gói chắc_chắn giao hàng chậm hơn ngày so ngày báo trên,12/6/2022,12:05,3,422211447,negative
10793,2545,là dân văn_phòng da bị không_rồi timf hiều mùa quyết_định mua xài thử hiệu_quả bât ngờ_lăm là dể_xài da không_bị khô nhìn da_mặt review chị_em dùng nha muốn ẩm mua xài đi yêu,13/11/2020,21:17,5,204100070,positive
10794,675,rất_thích hasaki sản_phẩm tẩy_trang,3/5/2023,18:42,5,200400003,positive
10796,1417,gel rửa rất_thoải_mái không_bị khô da sử_dụng kết_hợp tẩy trang_loreal rất_sạch da cảm_giác rất_thoải_mái mùi hương đôi_lúc thấy không_hợp_mũi công_dụng tốt vote recomend người da dầu,15/07/2022,18:15,5,422200632,positive
10797,1725,tẩy da chết ổn_áp mua dùng êm,20/11/2023,16:03,5,100220035,positive
10798,2294,vòi xịt ổn hạt tia nhỏ dưỡng ẩm được,12/3/2020,10:23,5,100150058,positive
10799,1378,sản_phẩm dùng ổn đầu dùng chưa_quen thấy hơi_rát nóng_mặt sau dùng nhiều bình_thường có hương_liệu dùng quen không_quá khả_năng dưỡng ẩm_ổn chất_lượng phù_hợp giá tiền,15/12/2022,21:48,4,422200306,positive
10800,332,da là da_dầu cực_kỳ nhạy_cảm dùng loại nước tẩy_trang khác là phải rửa sữa rửa mặt lâu lên mụn li_ti dùng nước tẩy_trang l oreal có hôm trưa mệt quá_chỉ kịp tẩy_trang kem chống nắng nằm ngủ vậy_mà khi dậy da căng ẩm không_lên mụn li_ti chứng_tỏ độ lành_tính mức giá thế_này là,11/7/2020,19:30,5,205100136,positive
10801,2325,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,4/5/2023,10:05,5,308500018,positive
10802,706,kem đỉnh thoa là mát,28/04/2023,20:39,5,422200236,positive
10803,709,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,28/04/2023,10:15,5,308500004,positive
10804,2552,sản_phẩm thích_hợp loại da nhất là da dầu dùng tháng da không_có vấn_đề nói_chung oke,11/11/2020,0:00,5,204100054,positive
10805,2209,da dầu xài dạng milk tốt hơn nhiều,7/5/2021,14:58,5,249500021,positive
10806,1854,sử_dung thích giá phải chằg không_khô da sạch,26/03/2021,7:53,5,422203321,positive
10807,1374,sảm_phẩm cấp_nước hơi_bị đỉnh mùi thơm_nhẹ da thiên_dầu sài rất_tốt_chua mùa lạnh,6/1/2023,15:03,5,422207826,positive
10808,2573,da mỏng nhạy_cảm dùng chai,6/5/2023,12:12,5,422216449,positive
10809,2371,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,29/04/2023,19:51,5,308500009,positive
10810,1092,hình chai_tưởng mua tặng xong giao khách_hàng có chai treo đầu dê bán thịt chó,9/10/2024,18:14,1,422207562,negative
10811,2681,bông,8/4/2021,15:21,5,422203776,positive
10812,2251,tẩy nhẹ_nhàng cảm_thấy chưa_được mịn,17/03/2023,22:03,5,245500001,positive
10813,269,sài kcn tuýt thứ mua tuýt thứ hasaki không_biết lần sản_phẩm có mùi nồng mùi hắc lên mũi rất_khó_chịu khi bôi có_thể đưa chi_nhánh nhân_viên test mùi không_biết làm_sao chắc phải mua tuýt về so_sánh sợ dính hàng fake,20/07/2022,0:04,1,249500027,negative
10814,1641,đắp lên mặt mát siêu_nhiều dưỡng_chất mùi dễ_chịu đắp thấy mặt thoải_mái lun qua đêm sáng rửa lại nước da_láng mịn,4/6/2024,23:28,5,422207151,positive
10815,2287,xưa mua chỗ khác xài chai nhỏ xịt mát êm_diệu không_mùi nha lần mua hasaki có nhiều cái khác chai to xịt nước tràn trền y_như rửa mặt nước xịt ra giọt to mùi hơi_hăng_cảm_giác không_mát được chai cũ mua không_biết phải hàng hãng không_nữa kiểu trang_điểm xong xịt bay lớp trang_điểm xài khi trời nóng_nực cần làm mát da xài thử thời_gian xem,31/10/2022,20:45,3,422216098,negative
10816,1148,giao hàng nhanh sản_phẩm,14/02/2023,9:49,5,422218631,positive
10817,2929,tinh_chất nhiều mặt_nạ ôm sát_mặt lúc đắp đắp xong cảm_giác cực_kì thoải_mái không_bị kích_ứng sáng hôm sau thấy da_mướt hơn mua hộp_miếng dùng,15/01/2024,8:55,5,422207791,positive
10818,2531,hàng đóng_gói hãng giá mềm,8/3/2021,9:33,5,204100019,positive
10819,106,giao hàng nhanh sản_phẩm sài êm_dịu nha nên mua size_mini sài lâu,18/09/2023,18:06,5,422201774,positive
10820,4182,sản_phẩm tốt,17/10/2023,20:29,5,422209046,positive
10821,4401,tốt,13/06/2017,12:17,5,100750038,positive
10822,145,dong tẩy_trang bioderma_dung da nhạy_cảm rat hiệu_quả san_phẩm tốt,19/04/2023,20:37,5,100230064,positive
10823,2377,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,29/04/2023,16:14,5,422205164,positive
10824,2338,mui huong de chịu lam_mat nhanh gia_thanh,2/5/2023,11:26,5,204100019,positive
10825,3012,lần đầu mua phải nói giao hàng rất_nhanh đóng_gói quá_tốt,26/05/2020,14:25,5,100150066,positive
10826,3624,hài_lòng chưa_có nổi_bật hơn so loại khác,2/5/2023,8:43,3,422205163,negative
10827,788,lúc chuyển sang xài chai da đặc_biệt là vùng chữ t ít đổ dầu hơn hồi xài simple dịu nhẹ tẩy_trang bị đổ dầu đầy mặt khuyên bạn da hỗn_hợp dầu xài em siêu_thích,10/6/2021,7:15,5,100230064,positive
10828,2454,đắp mask sau đêm da_mịn mụn lặn,9/3/2020,21:10,5,308500013,positive
10829,242,sợ tốt thẩm_thấu nhanh quá_không gây nhờn_rít khó_chịu,12/10/2021,17:26,5,422220469,positive
10830,141,thấy simple làm sạch tốt hơn loại xám,2/5/2023,0:59,4,422204259,positive
10831,4191,không_thấy có điểm nổi_bật chất_lượng,5/11/2019,14:53,2,422209663,negative
10832,117,mềm,14/09/2018,14:26,5,422206042,positive
10834,367,sản_phẩm tốt phù_hợp bạn da hỗn_hợp tẩy_trang sạch không_khô da rửa lại nước sau khi sử_dụng bạn,26/10/2018,19:22,4,422206648,positive
10835,1786,giá tốt_trừ chuẩn_bị hàng chậm,19/12/2020,15:51,4,422205160,positive
10836,3501,phù_hợp giá tiền tẩy nhẹ sau khi tẩy_rửa mặt cảm_giác hơi_trơn da không_bị khô,7/3/2022,15:05,5,422202153,positive
10837,1683,kem màu đẹp không_có mùi aply lên mặt cảm_giác mát_mát thích cực xài thời_gian xem,11/7/2021,11:12,5,318900005,positive
10838,1365,em ghiền xài serum qt da bao_mịn không_hề lên mụn ỉ n,10/9/2022,23:42,5,422207844,positive
10839,1834,thoa lên da mịn_thích không_rít sản_phẩm khác,20/05/2021,11:28,5,204900010,positive
10840,553,sản_phẩm,11/1/2022,22:22,5,422216416,positive
10841,325,bông tẩy_trang sử_dụng ổn mức giá tuy_nhiên hơi_hao,6/8/2020,13:38,4,422203776,positive
10842,16,tốt tầm giá không_tẩy mascara_lì sử_dụng hàng ngày tẩy kem chống nắng da dầu mụn xài em tốt,14/10/2023,16:54,5,422204259,positive
10843,218,tạm bôi lên bết_rích khó_chịu cực_kì phân_khúc giá rẻ chắc không_ai qua skinaqua,29/03/2022,16:11,3,422204028,negative
10844,6,sản_phẩm dùng tạm được chưa_xứng_đáng giá tiền,18/02/2023,12:36,2,100220010,negative
10845,2413,lúc đắp thấy mát phê đắp thấy da căng được cấp ẩm thích,23/03/2022,9:36,5,422205163,positive
10846,3989,chất sữa mỏng nhẹ_mặt không_bị cảm_giác khô da tone hơi_sáng tán mỏng ít,4/5/2022,20:46,5,331300023,positive
10847,1891,đóng_gói cẩn_thận giao hàng nhanh chưa_sử_dụng đọc được nhiều bình_luận tốt tin_tưởng người đánh_giá sử_dụng xong se chia cùng người tìm nhiều sản_phẩm tốt hiệu da nhạy_cảm hơn,2/11/2023,20:39,5,100210023,positive
10848,273,dùng hợp da dầu,26/06/2021,23:08,5,422211446,positive
10849,2385,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,29/04/2023,11:42,5,308500015,positive
10850,1075,dùng chủ_yếu mát cấp ẩm không_có hồi xưa ham rẻ thật_sự có nhiều món bổ_rẻ dòng xịt_khoáng người thật_sự muốn có tác_dụng nên mua loại cao_cấp hơn kinh_tế không_nhiều không_cần dùng xịt_khoáng được không_làm da xấu đi,18/11/2022,0:33,4,100150059,positive
10851,2403,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,27/04/2023,13:05,5,308500004,positive
10852,686,su_dung dễ_dàng rat thoải_mái thu_giản,30/04/2023,11:25,5,422205164,positive
10853,319,mua giá sale fre giao hàng rất_chi là oke bông tẩy_trang rẻ hơn chỗ khác xài,9/10/2020,5:26,5,243300007,positive
10854,3213,không_tạo bọt giá quá_tốt thành_phần lành_tính lần đầu dùng thích bôi lên mặt bạc hà_í the_the mát_mát rửa sạch không_bị khô căng mua,14/03/2023,17:30,5,422207799,positive
10855,395,em da mụn nhạy_cảm sử_dụng rất_oke cấp ẩm tốt làm dịu da_thích,24/04/2021,21:25,5,253900003,positive
10856,2319,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,4/5/2023,17:45,5,308500037,positive
10857,4118,tẩy da chết body mặt rất_ổn thơm,18/11/2023,15:47,5,422207812,positive
10858,805,giao hàng siêu_nhanh khi giao sản_phẩm nguyên seal,28/08/2020,11:45,5,200400004,positive
10859,2409,nặng mùi cồn,23/11/2022,11:12,5,422202253,positive
10860,118,hiệu_quả,4/12/2023,9:02,5,422204259,positive
10861,1894,là sản_phẩm tệ nhất mua,12/5/2022,21:15,1,422203173,negative
10862,1452,có chai mua không_được xài pas lại cần,5/11/2022,18:01,5,204900056,positive
10863,1963,da sáng mịn hơn mua thêm bộ dùng,6/10/2024,19:11,5,422209052,positive
10864,778,thơm cực_lúc mua giờ bùn ghê,17/09/2021,16:29,5,100230064,positive
10865,259,da thuốc da dầu nhạy_cảm sài em thấy không_bị kích_ứng thấm nhanh không_nhờn_rít kiềm dầu tốt nâng tone điểm trừ là kem chống không_chống nước kho đổ mồ_hôi để vết trắng phải dùng phải dưỡng ẩm tốt không_sẽ dễ bị vón,10/5/2021,11:55,5,201600198,positive
10866,1089,,2/11/2021,18:46,3,422204904,negative
10867,369,rất_ưng sản_phẩm loreal rất_hài_lòng tẩy_trang dịu nhẹ,26/10/2018,19:05,5,422208807,positive
10868,674,rất_thích hasaki sản_phẩm tẩy_trang,3/5/2023,19:02,5,200400004,positive
10869,2944,chân_ái đời xài không_biết_bao_nhiêu tuýp rẻ ngon_bổ người trị mụn cực_tốt da mặt không_thuộc loại mỏng nhạy_cảm dùng hàng ngày sữa_rửa mặt bạn da mỏng xài lần tuần hồi bị mụn nhiều kinh_khủng dùng sữa rửa mặt dẹp hết đống cưng ẻm có_điều da hơi_khô_xíu,20/11/2021,0:16,5,100220010,positive
10870,1915,sản_phẩm tốt mua hasaki yên_tâm chất_lượng da dầu mụn sản_phẩm thấm nhanh không_bết_rít da bạn đổ rất_nhiều dầu sau phút có_thể sử_dụng lần giấy thấm_dầu mùi hương cảm_thấy hơi_không thích có mùi,26/01/2022,10:32,5,100180113,positive
10871,2579,bông dùng không_bị tơi tốt,27/12/2023,11:56,5,100230069,positive
10872,1207,lúc xài da bị sưng viêm nặng mụn ẩn_mụn li_ti rửa_mặt da sần_sùi lúc xài serum mụn giảm da láng mịn hơn tuần đầu_tiên thấy sự khác_biệt so lúc mua tiếp,16/05/2022,10:07,5,100210023,positive
10873,672,rất_thích hasaki sản_phẩm tẩy_trang,4/5/2023,19:05,5,100230057,positive
10874,2249,màu xanh màu đỏ màu tốt hơn em xin ý_kiến,2/5/2024,7:51,5,245500010,positive
10875,3608,dùng thích mê đêm môi mịn tẩy tbc tốt,16/06/2021,21:38,5,225200015,positive
10876,2354,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,30/04/2023,20:26,5,308500009,positive
10877,392,bữa tớ hết floxia bác_sỹ kê đơn rửa tạm tuýp nivea được tặng có ngày lên mụn_bọc vội kiếm sữa rửa_mặt thay_thế da dầu hỗn_hợp nhạy_cảm theo hl thấy ẻm quá_là ổn rửa xong không_bị khô căng da,30/07/2023,14:02,5,422208973,positive
10878,4236,da rất_nhạy_cảm dùng em thích ghê,5/11/2021,16:48,5,345800008,positive
10879,138,mát,23/06/2023,12:13,5,100150059,positive
10880,168,da dầu mụn tẩy_trang meakup nhẹ không_nổi mụn không_kích_ứng không_hương_liệu cồn không_nhờn dính_mượt không_khô da,19/11/2022,20:56,5,205100136,positive
10881,402,sữa rửa mặt tốt sạch mụn mịn da_đáng mua,15/04/2023,23:04,5,422208975,positive
10882,2359,sản_phẩm tốt dễ dùng,30/04/2023,16:50,5,204100054,positive
10883,1098,hôm_qua có bấm nhầm nhắn_tin hỏi shop hỗ_trợ đổi trả ngày nhân_viên hỗ_trợ rất_tốt cảm_ơn shop nhiều sản_phẩm dùng nhiều hiệu_quả làm sạch sâu,26/03/2024,20:17,5,422201504,positive
10884,2958,tốt,23/06/2022,10:18,5,422201700,positive
10885,2580,tẩy trang_đỉnh đỉnh không_bị xơ_bông gòn dính mặt,3/10/2023,5:39,5,100230069,positive
10886,2534,đúng sản_phẩm chất_lượng xài tuần không_còn nhờn chống nắng da tiện_lợi tối,15/11/2020,16:07,5,422207283,positive
10887,1365,tưởng có spa nhà quá_đã người,16/07/2022,23:06,5,206700001,positive
10888,697,rất_thích hasaki sản_phẩm tẩy_trang,29/04/2023,18:43,5,100230059,positive
10889,1947,tẩy da chết body mặt rất_ổn thơm,17/11/2023,15:50,5,422207812,positive
10890,168,da dầu mụn tẩy_trang meakup nhẹ không_nổi mụn không_kích_ứng không_hương_liệu cồn không_nhờn dính_mượt không_khô da,19/11/2022,20:56,5,205100146,positive
10891,2510,mùi hương dễ_chịu làm nhanh giá_thành ổn,28/04/2023,12:21,5,422206537,positive
10892,279,nâng tone tạm mùi thơm ổn,11/6/2021,21:01,4,249500019,positive
10893,1456,làm sạch rất_tốt rất_phù_hơph da dầu chất suốt tạo bọt nhiều rửa mặt thấy da sạch mướt làm sạch tốt hơi_khô căng mua thử dùng cảm_thấy tốt mua lại,14/07/2022,13:14,5,204900056,positive
10894,3133,mua chai trước xài chai có_thể thấy sản_phẩm tốt cỡ,17/08/2021,16:20,5,422202153,positive
10895,683,rất_thích hasaki sản_phẩm tẩy_trang,30/04/2023,19:00,5,100230059,positive
10896,1068,cấp ẩm tốt thấm da nhanh khô_ráo không_bị nhày loại khác sài,18/05/2023,9:24,5,422207023,positive
10897,3674,,9/12/2018,0:00,3,100220037,negative
10898,1030,sử_dụng dễ dãng rất_thoải_mái thư_giãn,30/04/2023,15:04,5,422205163,positive
10899,393,xịn vãi ò hàng xịn rất_mê đóng_gói cẩn_thận đẹp,29/07/2023,12:25,5,422208974,positive
10900,2663,bông quá_tệ_bông khi lấy ra bị mụt,13/05/2022,15:33,1,422203807,negative
10901,3212,nước tẩy_trang tốt không_gây trang sạch giá,13/09/2023,20:58,5,206200037,positive
10902,1080,dùng lần đầu thấy có mùi thơm nhẹ chưa_biết có bị kích_ứng không_nhưng_mà nhìn_chung,25/07/2022,22:56,5,422204906,positive
10903,311,sản_phẩm quá_tuyệt_vời rẻ mua người,1/12/2020,17:35,5,422208807,positive
10904,280,dùng tẩy_trang đủ phải bạn dùng kem chống nắng tốt,6/6/2021,22:59,5,422204259,positive
10905,2466,giao hàng rất_nhanh quay lại review chất_lượng sau,18/06/2019,16:19,5,308500009,positive
10906,1051,không_bí không_đổ dầu_dưỡng ẩm_nhẹ thoa lên có lớp make up mỏng,30/04/2021,17:40,5,422211276,positive
